PK_CALZADA,ACCIDENTES
50012463.0,1
134741.0,1
228745.0,1
38104.0,1
54729.0,1
237075.0,1
50015387.0,1
179355.0,1
50012336.0,1
225037.0,1
229495.0,1
25108.0,1
9813.0,1
50014376.0,1
185381.0,1
40688.0,1
131077.0,1
245686.0,1
55014.0,1
37876.0,1
131879.0,1
40537.0,1
195930.0,1
8034.0,1
29838.0,1
25159.0,1
35699.0,1
230852.0,1
36525.0,1
9837.0,1
220457.0,1
50016684.0,1
239965.0,1
50017399.0,1
134191.0,1
11581.0,1
50015046.0,1
3240.0,1
50015426.0,1
65643.0,1
134153.0,1
229824.0,1
50014704.0,1
50013292.0,1
50012429.0,1
243197.0,1
266084.0,1
63123.0,1
8054.0,1
196043.0,1
8828.0,1
5828.0,1
193045.0,1
231336.0,1
174511.0,1
12879.0,1
240432.0,1
64683.0,1
54808.0,1
50013345.0,1
22554.0,1
24477.0,1
64184.0,1
51969.0,1
171876.0,1
28410.0,1
63101.0,1
221269.0,1
93318.0,1
239193.0,1
50013438.0,1
263927.0,1
170365.0,1
33997.0,1
196811.0,1
61142.0,1
68178.0,1
59859.0,1
66614.0,1
175574.0,1
40083.0,1
29065.0,1
32645.0,1
244827.0,1
96387.0,1
50015818.0,1
50014731.0,1
238359.0,1
140659.0,1
228859.0,1
11627.0,1
173542.0,1
248741.0,1
134834.0,1
244429.0,1
137345.0,1
268725.0,1
40076.0,1
179347.0,1
143686.0,1
50012632.0,1
4965.0,1
173683.0,1
156867.0,1
240022.0,1
93004.0,1
244407.0,1
68179.0,1
200738.0,1
271276.0,1
100522.0,1
145684.0,1
248628.0,1
50015190.0,1
27231.0,1
200952.0,1
230848.0,1
272321.0,1
174402.0,1
100895.0,1
248778.0,1
50013726.0,1
221135.0,1
245351.0,1
174740.0,1
229342.0,1
50014438.0,1
14128.0,1
140573.0,1
35668.0,1
50014048.0,1
50013608.0,1
223499.0,1
221678.0,1
221015.0,1
50013483.0,1
201785.0,1
224608.0,1
221797.0,1
34678.0,1
38017.0,1
142116.0,1
1335.0,1
224670.0,1
242455.0,1
228648.0,1
40066.0,1
218827.0,1
91383.0,1
173670.0,1
62797.0,1
173505.0,1
66163.0,1
143353.0,1
98977.0,1
194039.0,1
244702.0,1
52513.0,1
241506.0,1
240954.0,1
214213.0,1
194786.0,1
54732.0,1
218306.0,1
56905.0,1
91293.0,1
4092.0,1
28517.0,1
22063.0,1
9950.0,1
144714.0,1
221649.0,1
230203.0,1
228562.0,1
13157.0,1
2912.0,1
37492.0,1
91018985.0,1
247118.0,1
50016791.0,1
214785.0,1
239097.0,1
232187.0,1
218547.0,1
9704.0,1
239592.0,1
50013056.0,1
24180476.0,1
234924.0,1
192575.0,1
220959.0,1
54077.0,1
194931.0,1
144755.0,1
38781.0,1
170.0,1
201951.0,1
5805.0,1
507213.0,1
24123194.0,1
13820.0,1
173048.0,1
129533.0,1
248971.0,1
7066.0,1
198472.0,1
61882.0,1
231011.0,1
238809.0,1
239550.0,1
36618.0,1
60057.0,1
169457.0,1
36180.0,1
50015707.0,1
192815.0,1
12355.0,1
133596.0,1
241809.0,1
235388.0,1
245494.0,1
91026006.0,1
50255.0,1
200096.0,1
62573.0,1
237078.0,1
32070.0,1
16967.0,1
91323.0,1
33462.0,1
242009.0,1
240063.0,1
50014183.0,1
2198.0,1
218399.0,1
201449.0,1
50013437.0,1
268462.0,1
272812.0,1
50015169.0,1
236982.0,1
239885.0,1
39374.0,1
194584.0,1
50013333.0,1
142164.0,1
242639.0,1
234383.0,1
9862.0,1
241427.0,1
50013987.0,1
50015171.0,1
50015061.0,1
133466.0,1
232414.0,1
195905.0,1
243096.0,1
176896.0,1
131135.0,1
7070.0,1
233324.0,1
36812.0,1
52650.0,1
201996.0,1
50013778.0,1
131215.0,1
243560.0,1
142190.0,1
514247.0,1
174983.0,1
38836.0,1
270392.0,1
53943.0,1
142145.0,1
131164.0,1
237812.0,1
232518.0,1
27572.0,1
5644.0,1
195972.0,1
239090.0,1
50016277.0,1
50016469.0,1
50013254.0,1
50016468.0,1
1482.0,1
230630.0,1
230242.0,1
50015615.0,1
50013828.0,1
230170.0,1
50015857.0,1
60204.0,1
220117.0,1
265457.0,1
228549.0,1
33213.0,1
220357.0,1
16374.0,1
236245.0,1
243722.0,1
212947.0,1
150979.0,1
42148.0,1
213279.0,1
295821.0,1
603038.0,1
24123502.0,1
8474.0,1
39687.0,1
242219.0,1
239307.0,1
239183.0,1
272048.0,1
42007.0,1
14291.0,1
5768.0,1
199705.0,1
183663.0,1
24552.0,1
8384.0,1
231138.0,1
201480.0,1
29454.0,1
64971.0,1
163453.0,1
218618.0,1
144746.0,1
23545.0,1
38769.0,1
58639.0,1
195110.0,1
129544.0,1
55392.0,1
167154.0,1
50017461.0,1
37886.0,1
13813.0,1
136231.0,1
232241.0,1
39154.0,1
32847.0,1
197329.0,1
225061.0,1
236958.0,1
5613.0,1
226439.0,1
66151.0,1
37933.0,1
35274.0,1
201591.0,1
6596.0,1
1927.0,1
5169.0,1
54740.0,1
224239.0,1
234918.0,1
2907.0,1
231321.0,1
10381.0,1
160123.0,1
63759.0,1
33237.0,1
131141.0,1
50014502.0,1
194570.0,1
234301.0,1
39222.0,1
95044.0,1
173080.0,1
50016923.0,1
60491.0,1
91024773.0,1
231020.0,1
177738.0,1
8649.0,1
180324.0,1
235226.0,1
169974.0,1
54911.0,1
18928.0,1
34187.0,1
39611.0,1
24123765.0,1
194919.0,1
11566.0,1
247259.0,1
240884.0,1
144811.0,1
151678.0,1
239851.0,1
230202.0,1
32939.0,1
240398.0,1
239993.0,1
5684.0,1
50013028.0,1
27579.0,1
240965.0,1
12923.0,1
39132.0,1
152869.0,1
172169.0,1
50015029.0,1
35777.0,1
2889.0,1
198596.0,1
58252.0,1
9797.0,1
232480.0,1
245290.0,1
225287.0,1
39191.0,1
230250.0,1
221763.0,1
5007.0,1
50012909.0,1
214413.0,1
238968.0,1
64195.0,1
220568.0,1
243883.0,1
213784.0,1
9823.0,1
63886.0,1
172729.0,1
214143.0,1
11565.0,1
91021526.0,1
233076.0,1
239330.0,1
50016813.0,1
50015718.0,1
53187.0,1
50015883.0,1
50016717.0,1
241595.0,1
234925.0,1
238186.0,1
145327.0,1
198096.0,1
50013643.0,1
50017213.0,1
12035.0,1
17696.0,1
20259.0,1
7068.0,1
196048.0,1
200375.0,1
230102.0,1
22899.0,1
195297.0,1
64275.0,1
265134.0,1
6571.0,1
68703.0,1
243072.0,1
40676.0,1
67881.0,1
16997.0,1
50012739.0,1
244191.0,1
52026.0,1
4347.0,1
197514.0,1
99707.0,1
1003.0,1
234386.0,1
66575.0,1
224037.0,1
248438.0,1
50014092.0,1
50016675.0,1
230691.0,1
239641.0,1
198606.0,1
50017073.0,1
248396.0,1
17623.0,1
16381.0,1
35226.0,1
170378.0,1
142099.0,1
56740.0,1
68240.0,1
39452.0,1
173119.0,1
233475.0,1
50016881.0,1
50014088.0,1
143242.0,1
145355.0,1
23049.0,1
144864.0,1
141158.0,1
34888.0,1
10589.0,1
227883.0,1
38820.0,1
144963.0,1
154914.0,1
238508.0,1
247902.0,1
180819.0,1
38007.0,1
53010.0,1
50015428.0,1
95682.0,1
197597.0,1
268717.0,1
131086.0,1
221502.0,1
38011.0,1
1371.0,1
39521.0,1
172387.0,1
195247.0,1
172684.0,1
242111.0,1
137009.0,1
9287.0,1
175116.0,1
50015731.0,1
4530.0,1
134084.0,1
176657.0,1
35825.0,1
229555.0,1
223372.0,1
138893.0,1
235504.0,1
31171.0,1
65350.0,1
130267.0,1
31238.0,1
202451.0,1
8469.0,1
145652.0,1
221796.0,1
146309.0,1
226860.0,1
240888.0,1
39121.0,1
40071.0,1
232890.0,1
131170.0,1
245683.0,1
50017142.0,1
177963.0,1
231420.0,1
213367.0,1
133512.0,1
220005.0,1
6497.0,1
242482.0,1
220140.0,1
169727.0,1
31311.0,1
13824.0,1
234518.0,1
50012790.0,1
177279.0,1
31713.0,1
192824.0,1
50016010.0,1
68494.0,1
231059.0,1
221420.0,1
41329.0,1
218482.0,1
5174.0,1
54979.0,1
131884.0,1
242101.0,1
38434.0,1
193484.0,1
21372.0,1
230686.0,1
226517.0,1
10924.0,1
92884.0,1
231948.0,1
235837.0,1
196123.0,1
58027.0,1
31937.0,1
50016608.0,1
221127.0,1
198081.0,1
21802.0,1
7050.0,1
174610.0,1
225229.0,1
131169.0,1
144668.0,1
230003.0,1
237219.0,1
221644.0,1
173667.0,1
33026.0,1
98104.0,1
53465.0,1
139543.0,1
219695.0,1
212525.0,1
228501.0,1
228619.0,1
9731.0,1
40119.0,1
224225.0,1
239293.0,1
17043.0,1
171858.0,1
193750.0,1
234063.0,1
138656.0,1
97304.0,1
201786.0,1
134955.0,1
129497.0,1
54254.0,1
50012363.0,1
33038.0,1
235171.0,1
232263.0,1
97952.0,1
54996.0,1
218656.0,1
51202.0,1
198439.0,1
175328.0,1
240179.0,1
39616.0,1
17641.0,1
20526.0,1
214585.0,1
198737.0,1
50015394.0,1
18251.0,1
201547.0,1
201326.0,1
239442.0,1
4329.0,1
50015177.0,1
14148.0,1
10095.0,1
138011.0,1
50017139.0,1
222466.0,1
146336.0,1
229789.0,1
6646.0,1
173514.0,1
35714.0,1
66197.0,1
42043.0,1
234603.0,1
242419.0,1
18925.0,1
372.0,1
31404.0,1
64388.0,1
33067.0,1
65688.0,1
4463.0,1
144078.0,1
22075.0,1
54448.0,1
232810.0,1
7684.0,1
200233.0,1
230121.0,1
18665.0,1
134181.0,1
197093.0,1
143378.0,1
170728.0,1
41939.0,1
240294.0,1
170486.0,1
220407.0,1
172322.0,1
219724.0,1
65661.0,1
50017032.0,1
37404.0,1
176711.0,1
2231.0,1
33209.0,1
272310.0,1
134616.0,1
25367.0,1
141196.0,1
231627.0,1
174810.0,1
8154.0,1
17887.0,1
20859.0,1
59663.0,1
95113.0,1
66157.0,1
4306.0,1
31901.0,1
37268.0,1
224550.0,1
60163.0,1
200309.0,1
35543.0,1
56236.0,1
29831.0,1
54079.0,1
39233.0,1
131878.0,1
50016386.0,1
8398.0,1
239811.0,1
93267.0,1
50014638.0,1
200941.0,1
244730.0,1
41674.0,1
61478.0,1
214096.0,1
24020.0,1
18907.0,1
175840.0,1
50017092.0,1
8980.0,1
232393.0,1
40444.0,1
17646.0,1
64164.0,1
213307.0,1
239171.0,1
56828.0,1
144031.0,1
50013268.0,1
228460.0,1
59518.0,1
52810.0,1
238177.0,1
33029.0,1
12975.0,1
214159.0,1
172431.0,1
154120.0,1
35527.0,1
28285.0,1
137709.0,1
94017.0,1
213250.0,1
190735.0,1
230430.0,1
197591.0,1
67878.0,1
129717.0,1
62441.0,1
197583.0,1
53856.0,1
98361.0,1
23609.0,1
144914.0,1
50013574.0,1
22326.0,1
14125.0,1
50015475.0,1
218784.0,1
240847.0,1
50015797.0,1
92895.0,1
228233.0,1
50012853.0,1
66243.0,1
242934.0,1
230483.0,1
230850.0,1
144912.0,1
199777.0,1
50015008.0,1
147533.0,1
62567.0,1
212919.0,1
10413.0,1
22958.0,1
227294.0,1
37962.0,1
232440.0,1
244722.0,1
131259.0,1
64691.0,1
178603.0,1
50014866.0,1
23733.0,1
50015268.0,1
28428.0,1
230002.0,1
50013529.0,1
219380.0,1
59052.0,1
39286.0,1
139202.0,1
212975.0,1
194126.0,1
264664.0,1
50012519.0,1
691.0,1
140693.0,1
219619.0,1
244489.0,1
95079.0,1
50017126.0,1
231202.0,1
2185.0,1
53542.0,1
65698.0,1
24459.0,1
50015265.0,1
226918.0,1
61464.0,1
8907.0,1
34684.0,1
50014352.0,1
212908.0,1
52606.0,1
181085.0,1
66149.0,1
55077.0,1
138585.0,1
63879.0,1
224679.0,1
68169.0,1
214474.0,1
229440.0,1
137942.0,1
15241.0,1
100173.0,1
12816.0,1
170258.0,1
229505.0,1
2905.0,1
25358.0,1
50016206.0,1
62867.0,1
96369.0,1
174248.0,1
42916.0,1
243089.0,1
200938.0,1
137643.0,1
173574.0,1
242608.0,1
62087.0,1
133298.0,1
220252.0,1
50012672.0,1
231291.0,1
53794.0,1
169022.0,1
50014957.0,1
60807.0,1
59374.0,1
198910.0,1
194973.0,1
172875.0,1
219349.0,1
50016416.0,1
3234.0,1
19923.0,1
15714.0,1
170260.0,1
50016765.0,1
153694.0,1
193443.0,1
213425.0,1
239093.0,1
10574.0,1
234857.0,1
50013595.0,1
50017022.0,1
43241.0,1
231605.0,1
239151.0,1
220489.0,1
37558.0,1
235203.0,1
193075.0,1
201610.0,1
50016216.0,1
238764.0,1
195993.0,1
42931.0,1
172876.0,1
243713.0,1
244120.0,1
50016464.0,1
238542.0,1
93979.0,1
61569.0,1
141531.0,1
37305.0,1
33177.0,1
39063.0,1
39514.0,1
37999.0,1
91263.0,1
50013988.0,1
270638.0,1
214116.0,1
35212.0,1
2181.0,1
170885.0,1
28610.0,1
98485.0,1
50013106.0,1
228845.0,1
21208.0,1
50012594.0,1
50015503.0,1
130587.0,1
219764.0,1
235574.0,1
4374.0,1
194960.0,1
168097.0,1
244645.0,1
50012358.0,1
6081.0,1
235679.0,1
178251.0,1
18787.0,1
244418.0,1
173123.0,1
60524.0,1
62865.0,1
228440.0,1
224556.0,1
93549.0,1
9976.0,1
24697.0,1
34845.0,1
58945.0,1
50012930.0,1
58930.0,1
130053.0,1
237387.0,1
201370.0,1
20540.0,1
153725.0,1
50012425.0,1
220290.0,1
231105.0,1
240951.0,1
2341.0,1
243587.0,1
145682.0,1
243611.0,1
59844.0,1
43287.0,1
172575.0,1
221584.0,1
50012962.0,1
59204.0,1
269605.0,1
242483.0,1
229998.0,1
31794.0,1
42251.0,1
220065.0,1
236220.0,1
193135.0,1
100543.0,1
136493.0,1
223353.0,1
218541.0,1
169751.0,1
50014127.0,1
247299.0,1
50015390.0,1
66613.0,1
241974.0,1
197173.0,1
220358.0,1
50014647.0,1
237071.0,1
169817.0,1
193985.0,1
266417.0,1
222458.0,1
21479.0,1
241976.0,1
50017381.0,1
194000.0,1
230692.0,1
32988.0,1
239574.0,1
172806.0,1
52592.0,1
11662.0,1
12185.0,1
37237.0,1
221250.0,1
25633.0,1
193767.0,1
193029.0,1
140657.0,1
267439.0,1
1731.0,1
226609.0,1
29491.0,1
234597.0,1
131399.0,1
131268.0,1
220742.0,1
214103.0,1
175897.0,1
2948.0,1
231431.0,1
213286.0,1
16672.0,1
62937.0,1
6086.0,1
58129.0,1
239124.0,1
238171.0,1
235256.0,1
50014105.0,1
200239.0,1
50016251.0,1
63383.0,1
50016298.0,1
232564.0,1
50016867.0,1
169771.0,1
234652.0,1
138096.0,1
240974.0,1
50014440.0,1
50017212.0,1
200271.0,1
34709.0,1
22419.0,1
245609.0,1
50013123.0,1
54406.0,1
192869.0,1
18912.0,1
222340.0,1
50012260.0,1
242436.0,1
50012436.0,1
65395.0,1
234382.0,1
242417.0,1
270895.0,1
223683.0,1
169666.0,1
31959.0,1
62086.0,1
25759.0,1
228285.0,1
16655.0,1
50012732.0,1
50014708.0,1
20820.0,1
15403.0,1
42621.0,1
57376.0,1
66602.0,1
65284.0,1
50016835.0,1
213785.0,1
40079.0,1
248479.0,1
50013003.0,1
67537.0,1
13722.0,1
221125.0,1
29059.0,1
195947.0,1
34367.0,1
173021.0,1
184364.0,1
92512.0,1
25713.0,1
165531.0,1
224923.0,1
8776.0,1
50015191.0,1
175801.0,1
50013129.0,1
50012975.0,1
7802.0,1
200108.0,1
213508.0,1
18667.0,1
17034.0,1
43526.0,1
5652.0,1
136997.0,1
52110.0,1
170002.0,1
244783.0,1
22188.0,1
52833.0,1
2169.0,1
229500.0,1
221218.0,1
9705.0,1
31687.0,1
237449.0,1
221579.0,1
8012.0,1
22785.0,1
227333.0,1
241118.0,1
138668.0,1
138914.0,1
230378.0,1
11998.0,1
163201.0,1
23598.0,1
50012645.0,1
65338.0,1
235346.0,1
170777.0,1
224180.0,1
37204.0,1
66571.0,1
31341.0,1
238761.0,1
24736.0,1
195046.0,1
142778.0,1
197072.0,1
68603.0,1
52138.0,1
50013389.0,1
67701.0,1
22884.0,1
145634.0,1
223459.0,1
145358.0,1
8934.0,1
236405.0,1
21359.0,1
58199.0,1
50014665.0,1
221150.0,1
243160.0,1
6634.0,1
241204.0,1
175443.0,1
227578.0,1
235168.0,1
238545.0,1
202916.0,1
133433.0,1
54756.0,1
243939.0,1
5520.0,1
10625.0,1
18744.0,1
226007.0,1
249011.0,1
36503.0,1
50014389.0,1
140637.0,1
50012434.0,1
50012915.0,1
40439.0,1
170266.0,1
214797.0,1
238921.0,1
267736.0,1
54856.0,1
62841.0,1
67760.0,1
155491.0,1
295616.0,1
232086.0,1
42163.0,1
50016438.0,1
50017127.0,1
10902.0,1
226584.0,1
224472.0,1
201921.0,1
58561.0,1
173777.0,1
271665.0,1
60611.0,1
214679.0,1
13842.0,1
143363.0,1
23418.0,1
91912.0,1
261953.0,1
7696.0,1
239543.0,1
198938.0,1
60710.0,1
66635.0,1
4845.0,1
240325.0,1
194724.0,1
50015721.0,1
37296.0,1
53220.0,1
133399.0,1
231.0,1
174604.0,1
100851.0,1
138704.0,1
244731.0,1
37250.0,1
50013260.0,1
22116.0,1
270635.0,1
182781.0,1
138623.0,1
150514.0,1
194163.0,1
222836.0,1
140821.0,1
220114.0,1
50012656.0,1
240703.0,1
193378.0,1
17714.0,1
165641.0,1
13327.0,1
224198.0,1
238933.0,1
144093.0,1
41281.0,1
38770.0,1
50013879.0,1
197770.0,1
234350.0,1
227746.0,1
17869.0,1
197201.0,1
387037.0,1
518409.0,1
213247.0,1
98730.0,1
50014644.0,1
224853.0,1
13708.0,1
193332.0,1
244455.0,1
42619.0,1
227258.0,1
175590.0,1
264662.0,1
50014674.0,1
192029.0,1
221107.0,1
20534.0,1
230517.0,1
509257.0,1
24120825.0,1
220188.0,1
236661.0,1
20819.0,1
242440.0,1
8487.0,1
23449.0,1
169757.0,1
132840.0,1
193430.0,1
176049.0,1
40520.0,1
222196.0,1
100218.0,1
31169.0,1
231225.0,1
237712.0,1
230976.0,1
65457.0,1
221588.0,1
195217.0,1
57989.0,1
66612.0,1
50015822.0,1
129489.0,1
38417.0,1
219752.0,1
229454.0,1
201668.0,1
134183.0,1
62798.0,1
100961.0,1
270884.0,1
91013081.0,1
270917.0,1
243101.0,1
42656.0,1
150788.0,1
238882.0,1
12841.0,1
38094.0,1
219803.0,1
233606.0,1
221140.0,1
53222.0,1
24121261.0,1
33028.0,1
50014102.0,1
236652.0,1
8475.0,1
245608.0,1
239437.0,1
178904.0,1
220317.0,1
50017361.0,1
226406.0,1
230327.0,1
57067.0,1
214628.0,1
226824.0,1
230381.0,1
202949.0,1
17016.0,1
91029049.0,1
221147.0,1
40985.0,1
50014140.0,1
50015932.0,1
18609.0,1
55414.0,1
54853.0,1
50016050.0,1
50013022.0,1
5585.0,1
50016856.0,1
140539.0,1
5483.0,1
40044.0,1
248772.0,1
173063.0,1
59968.0,1
245671.0,1
221667.0,1
214940.0,1
219482.0,1
53215.0,1
13308.0,1
196910.0,1
193387.0,1
243073.0,1
50015132.0,1
33200.0,1
61896.0,1
231907.0,1
219517.0,1
50013353.0,1
193336.0,1
130731.0,1
195948.0,1
200207.0,1
200995.0,1
20464.0,1
145719.0,1
195322.0,1
57027.0,1
50014561.0,1
242919.0,1
183228.0,1
196062.0,1
33506.0,1
17012.0,1
21666.0,1
39395.0,1
167063.0,1
36505.0,1
141129.0,1
3114.0,1
606373.0,1
603982.0,1
98087.0,1
63023.0,1
31684.0,1
58934.0,1
64432.0,1
50014215.0,1
50012505.0,1
52616.0,1
269753.0,1
52818.0,1
200226.0,1
201673.0,1
50016047.0,1
23675.0,1
240565.0,1
31777.0,1
181000.0,1
230359.0,1
50016744.0,1
197566.0,1
31735.0,1
272800.0,1
900164.0,1
50016800.0,1
143712.0,1
50016705.0,1
239184.0,1
39252.0,1
1611.0,1
201047.0,1
482382.0,1
248218.0,1
3318.0,1
173556.0,1
6171.0,1
50014936.0,1
58251.0,1
50014593.0,1
39096.0,1
509007.0,1
54765.0,1
220790.0,1
236299.0,1
195068.0,1
32771.0,1
236655.0,1
50016709.0,1
239070.0,1
246973.0,1
5683.0,1
31524.0,1
245468.0,1
37288.0,1
57682.0,1
239335.0,1
196120.0,1
175612.0,1
230979.0,1
454.0,1
233281.0,1
224076.0,1
21933.0,1
22485.0,1
142717.0,1
243237.0,1
91026946.0,1
38092.0,1
245423.0,1
223690.0,1
61554.0,1
170401.0,1
201590.0,1
243367.0,1
141828.0,1
227693.0,1
54905.0,1
168760.0,1
138191.0,1
200019.0,1
50016413.0,1
184748.0,1
40074.0,1
91011636.0,1
508670.0,1
365486.0,1
202241.0,1
141261.0,1
91013678.0,1
195935.0,1
50012709.0,1
9836.0,1
239343.0,1
38087.0,1
233643.0,1
16969.0,1
213613.0,1
234351.0,1
24968.0,1
55053.0,1
28353.0,1
240549.0,1
15178.0,1
131000.0,1
50016228.0,1
4147.0,1
236659.0,1
234714.0,1
32012.0,1
226008.0,1
220263.0,1
35220.0,1
64991.0,1
200451.0,1
145354.0,1
194976.0,1
4200.0,1
231563.0,1
236476.0,1
139532.0,1
66110.0,1
241137.0,1
174682.0,1
40098.0,1
131264.0,1
269840.0,1
25536.0,1
8463.0,1
264752.0,1
39525.0,1
201964.0,1
239789.0,1
28802.0,1
100312.0,1
232418.0,1
55132.0,1
59228.0,1
213262.0,1
50013393.0,1
50017132.0,1
243396.0,1
66966.0,1
249014.0,1
50016909.0,1
226656.0,1
50013582.0,1
201086.0,1
39226.0,1
220683.0,1
167710.0,1
2935.0,1
193416.0,1
244719.0,1
52183.0,1
136492.0,1
272600.0,1
50013142.0,1
53007.0,1
241911.0,1
19231.0,1
221421.0,1
50015795.0,1
52677.0,1
5164.0,1
223039.0,1
268099.0,1
223691.0,1
54006.0,1
227416.0,1
51855.0,1
223449.0,1
130660.0,1
35391.0,1
1319.0,1
220762.0,1
243791.0,1
180987.0,1
222167.0,1
21457.0,1
234882.0,1
50017053.0,1
272814.0,1
213566.0,1
214717.0,1
50013137.0,1
50013164.0,1
247445.0,1
213212.0,1
13668.0,1
269679.0,1
35645.0,1
50012391.0,1
238112.0,1
195604.0,1
247411.0,1
3911.0,1
60144.0,1
39044.0,1
214625.0,1
35804.0,1
142780.0,1
221325.0,1
60161.0,1
196034.0,1
132842.0,1
241731.0,1
193826.0,1
24400.0,1
214758.0,1
31362.0,1
224823.0,1
226735.0,1
58775.0,1
201534.0,1
67752.0,1
243289.0,1
195083.0,1
194690.0,1
152144.0,1
218703.0,1
4826.0,1
53624.0,1
193374.0,1
231570.0,1
231111.0,1
140654.0,1
154267.0,1
202951.0,1
192874.0,1
244414.0,1
221575.0,1
192826.0,1
243927.0,1
241978.0,1
43289.0,1
220416.0,1
101010.0,1
241816.0,1
193463.0,1
247691.0,1
40615.0,1
50016017.0,1
221256.0,1
42014.0,1
198729.0,1
174840.0,1
37202.0,1
50013742.0,1
50013811.0,1
222464.0,1
224590.0,1
67909.0,1
134144.0,1
227559.0,1
174466.0,1
235676.0,1
235930.0,1
50017059.0,1
242507.0,1
229849.0,1
40473.0,1
245402.0,1
249009.0,1
221294.0,1
170555.0,1
90467.0,1
243976.0,1
142087.0,1
37561.0,1
234045.0,1
91397.0,1
34830.0,1
183773.0,1
29129.0,1
23759.0,1
142093.0,1
224492.0,1
17733.0,1
50013812.0,1
239605.0,1
52095.0,1
50013648.0,1
99390.0,1
241142.0,1
244959.0,1
12215.0,1
198549.0,1
50012323.0,1
221270.0,1
243747.0,1
52965.0,1
67755.0,1
243646.0,1
244532.0,1
141823.0,1
245200.0,1
144923.0,1
248933.0,1
235969.0,1
6464.0,1
239324.0,1
92145.0,1
240287.0,1
62868.0,1
175976.0,1
7458.0,1
196977.0,1
20456.0,1
238184.0,1
200990.0,1
213614.0,1
32097.0,1
33202.0,1
181058.0,1
62033.0,1
94044.0,1
6560.0,1
11988.0,1
192619.0,1
197822.0,1
37778.0,1
240025.0,1
236285.0,1
3026.0,1
50013871.0,1
196122.0,1
50013708.0,1
239098.0,1
52111.0,1
227245.0,1
22516.0,1
222596.0,1
96338.0,1
199766.0,1
67256.0,1
62837.0,1
50013539.0,1
225110.0,1
213408.0,1
145601.0,1
6104.0,1
244780.0,1
9822.0,1
195361.0,1
32801.0,1
226857.0,1
272273.0,1
194125.0,1
224230.0,1
199126.0,1
100335.0,1
231494.0,1
50013323.0,1
173715.0,1
169741.0,1
14319.0,1
27922.0,1
101019.0,1
21658.0,1
140601.0,1
175997.0,1
141125.0,1
228238.0,1
201765.0,1
232912.0,1
100339.0,1
26604.0,1
12990.0,1
21899.0,1
58159.0,1
15761.0,1
166095.0,1
172719.0,1
18670.0,1
35893.0,1
195933.0,1
96102.0,1
231370.0,1
214516.0,1
66147.0,1
185461.0,1
20182.0,1
29457.0,1
197486.0,1
4844.0,1
50014978.0,1
229616.0,1
230291.0,1
8004242.0,1
1763.0,1
16377.0,1
50015345.0,1
66217.0,1
33681.0,1
244199.0,1
174881.0,1
50012891.0,1
39352.0,1
50013285.0,1
196682.0,1
198826.0,1
238090.0,1
230195.0,1
8673.0,1
68576.0,1
38023.0,1
243222.0,1
31422.0,1
50013977.0,1
172471.0,1
41282.0,1
170003.0,1
239197.0,1
200989.0,1
50013672.0,1
201952.0,1
150282.0,1
226510.0,1
61412.0,1
234539.0,1
222337.0,1
202347.0,1
99308.0,1
245454.0,1
50014595.0,1
224333.0,1
175439.0,1
144099.0,1
50012310.0,1
50017008.0,1
231531.0,1
61170.0,1
220875.0,1
196121.0,1
7682.0,1
50013456.0,1
198807.0,1
50015510.0,1
196162.0,1
50012542.0,1
230241.0,1
236239.0,1
63682.0,1
174736.0,1
98459.0,1
21377.0,1
60047.0,1
60179.0,1
200529.0,1
64107.0,1
50014837.0,1
194831.0,1
37407.0,1
50015430.0,1
237043.0,1
55021.0,1
91024398.0,1
25709.0,1
197220.0,1
247518.0,1
8052.0,1
231084.0,1
33530.0,1
50013458.0,1
197632.0,1
99205.0,1
98574.0,1
91557.0,1
65658.0,1
50015706.0,1
66213.0,1
233434.0,1
50016052.0,1
412725.0,1
172817.0,1
193778.0,1
271962.0,1
39110.0,1
193929.0,1
213435.0,1
233769.0,1
100555.0,1
244146.0,1
100853.0,1
91020907.0,1
213077.0,1
143348.0,1
137328.0,1
200027.0,1
226923.0,1
227326.0,1
50016204.0,1
50015375.0,1
50017373.0,1
138296.0,1
6438.0,1
266264.0,1
228531.0,1
100262.0,1
145332.0,1
50012392.0,1
174806.0,1
13700.0,1
91018212.0,1
170183.0,1
91011490.0,1
528749.0,1
24122923.0,1
29120.0,1
50014542.0,1
140636.0,1
61774.0,1
33039.0,1
50015837.0,1
174427.0,1
181159.0,1
129547.0,1
5227.0,1
11679.0,1
26565.0,1
2187.0,1
62490.0,1
239075.0,1
91025157.0,1
531846.0,1
291209.0,1
153705.0,1
234282.0,1
239616.0,1
50017408.0,1
36590.0,1
41024.0,1
4986.0,1
137686.0,1
519129.0,1
530843.0,1
243304.0,1
198504.0,1
248232.0,1
50012529.0,1
152854.0,1
194044.0,1
7707.0,1
67265.0,1
214719.0,1
191784.0,1
37338.0,1
193928.0,1
197795.0,1
54421.0,1
232284.0,1
53910.0,1
91023439.0,1
175872.0,1
50012291.0,1
66100.0,1
169921.0,1
222195.0,1
228222.0,1
170512.0,1
50014572.0,1
50012963.0,1
50014750.0,1
6435.0,1
19872.0,1
238278.0,1
235219.0,1
173170.0,1
64016.0,1
7155.0,1
12073.0,1
225105.0,1
248233.0,1
19234.0,1
271691.0,1
169928.0,1
10001.0,1
67900.0,1
33505.0,1
231651.0,1
165972.0,1
220897.0,1
269788.0,1
222982.0,1
3908.0,1
9300.0,1
